Name_of_App,Rating,Company,App_Detail_Web_Page_URL
Doctor Diary,"3.5
star",Ark Infosoft,https://play.google.com/store/apps/details?id=com.arkinfosoft.mediplus
PTSD Coach Explorer 2,"5.0
star",PAVIR,https://play.google.com/store/apps/details?id=pavir.explorer.ptsdcoach2
Pain Coach,"3.6
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.paincoach
Caring4Women Veterans,"4.0
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.cfwva
VETERAN,,VETERAN,https://play.google.com/store/apps/details?id=com.veteran.learners
Vet & Family Member Program,"3.6
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.champvalauncher
VA Video Connect,"4.5
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.vamf.vavideoconnect
Veterans Wellness Path,,US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.veteranswellnesspath
MyVetBENEFITS,"4.6
star","TEEC Holdings, LLC",https://play.google.com/store/apps/details?id=com.myvetbenefits.app
ACT Coach,"4.4
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=is.vertical.actcoach
AIMS for Anger Management,"3.8
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.aims
VitusVet: Pet Health Care App,"4.6
star",VitusVet,https://play.google.com/store/apps/details?id=com.vitusvet.android
STAIR Coach,"4.5
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.stair2
Share My Health Data,"3.5
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.smhd
Beyond MST,"4.1
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.beyondmst
Schizophrenia Test (Psychosis),"4.0
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.schizophrenia.test
Schizophrenia,"3.0
star",shuva,https://play.google.com/store/apps/details?id=com.shuva.schizophrenia
recovering from schizophrenia,,MentalHealthApp0642 LIMITED,https://play.google.com/store/apps/details?id=com.goodbarber.schizophrenia
Operation,"3.5
star
$2.99",PlayDate Digital Inc.,https://play.google.com/store/apps/details?id=com.playdatedigital.operation
Symulator LCS,"4.4
star",Kombud Group S.A.,https://play.google.com/store/apps/details?id=com.KombudMOR.SymulatorMOR2
Psychology Facts Surprise You,,Cosmic Energy,https://play.google.com/store/apps/details?id=status.maker.psychology.creator.mind.reader
RefereeWise - Referee tests,,RefereeWise,https://play.google.com/store/apps/details?id=com.refereewise.app
Hypnosia - Auto-Hypnose,,Raf1 Dev,https://play.google.com/store/apps/details?id=com.raf1dev.hypnosia
Pharmacology Exam for Nursing,,Super Test,https://play.google.com/store/apps/details?id=pp.pharma
5-Minute Emergency Consult,"4.6
star","Unbound Medicine, Inc",https://play.google.com/store/apps/details?id=com.unbound.android.ub5el
Firefighter Exam Prep 2025,"4.1
star",Pass Your Exam,https://play.google.com/store/apps/details?id=firefighter.exam
PsychonautWiki Journal,"4.4
star",Isaak,https://play.google.com/store/apps/details?id=com.isaakhanimann.journal
Full Code Medical Simulation,"4.4
star",Full Code Medical Inc.,https://play.google.com/store/apps/details?id=com.minerva_medical.minerva
AI Psychotherapy,"4.0
star",Malware Removal,https://play.google.com/store/apps/details?id=com.psychologist.ai
The Able Mind: Chat Therapy,,The Able Mind,https://play.google.com/store/apps/details?id=com.theablemind.app
Oxford Emergency Medicine,,"Unbound Medicine, Inc",https://play.google.com/store/apps/details?id=com.unbound.android.oxfordemergmed
Maudsley Prescribing Guideline,,Skyscape Medpresso Inc,https://play.google.com/store/apps/details?id=com.medpresso.Lonestar.maudsleypr
PsyTests,"4.4
star",Psique Apps,https://play.google.com/store/apps/details?id=ar.com.fennoma.psicotest
Super Hearing from Distance,"4.7
star",DOSA Apps,https://play.google.com/store/apps/details?id=com.microphone.soundmagnifier
Hearing Clear: Sound Amplifier,"4.5
star",TarrySoft,https://play.google.com/store/apps/details?id=herclr.frmdist.bstsnd
Psychotherapy Toolkit,,Psychotherapy Toolkit DOO,https://play.google.com/store/apps/details?id=com.psychotherapytoolkit.psyapp
Hearing from Distance: Spy Ear,"4.3
star",Wallet Passes Alliance,https://play.google.com/store/apps/details?id=com.superhearing.soundamplifier
Super Hearing: Spy Hearing App,"4.3
star",Wallet Passes Alliance,https://play.google.com/store/apps/details?id=com.microphone.hearingamplifier
Psyche: Mental Health,,Psyche Innovations,https://play.google.com/store/apps/details?id=com.craeyebytes.psyche
"Hearing Boost: Amplify, Record","4.5
star",VDO apps,https://play.google.com/store/apps/details?id=earspy.superhearing.boostclearhear
Online Therapy AI Psychologist,"3.2
star",Sugar Social Networks Ltd,https://play.google.com/store/apps/details?id=com.SugarSocialNetworks.SecondLife
"Listening device, Hearing Aid","4.3
star",Algorithm electronics,https://play.google.com/store/apps/details?id=com.it4you.dectone
Hearing Remote - Hear Boost,"4.3
star",Algorithm electronics,https://play.google.com/store/apps/details?id=com.it4you.dectonecaller
AmiHear - Hearing Aid App,"3.9
star",GH Innovation Inc.,https://play.google.com/store/apps/details?id=com.main.amihear
US Immigration Case Tracker,"4.8
star","1Point3Acres, LLC",https://play.google.com/store/apps/details?id=com.onepointthreeacres.CaseTracker
Sound Amplifier,"3.7
star",Google LLC,https://play.google.com/store/apps/details?id=com.google.android.accessibility.soundamplifier
Psych Insights,,Psych Insights,https://play.google.com/store/apps/details?id=com.psychinsight.psychinsight_mobile
Hear Clear: Hear from Distance,"4.0
star",Ronasoft Media,https://play.google.com/store/apps/details?id=hearingaid.app
Clear Hearing from Distance,"4.4
star",Hearing Amplifier,https://play.google.com/store/apps/details?id=chatbot.aichat
Psyhelp: Daily Micro-therapy,"5.0
star",Psyhelp,https://play.google.com/store/apps/details?id=com.psyhelp.app
AP Psychology Test Prep 2025,,Easy Prep,https://play.google.com/store/apps/details?id=com.sima.apsychology
Psychotests,,ABC developpeurs,https://play.google.com/store/apps/details?id=com.abctests.psychotests
Psychometric test,,hachetech,https://play.google.com/store/apps/details?id=com.support.psychometric
40+ Psychological Tests,"4.4
star",MuraDev,https://play.google.com/store/apps/details?id=com.muraDev.psychotests
My diary - Secret Journal,"4.6
star",CASorin,https://play.google.com/store/apps/details?id=app.SimpleDiary
"JOURNAL, Personal Diary","4.3
star",CarryStudios,https://play.google.com/store/apps/details?id=it.carrystudios.personal_diary
My Daily Diary- Secret Journal,"4.2
star",Fun Coloring World,https://play.google.com/store/apps/details?id=diary.daily.moods.secret.diary.lock.tracker.free
Dream Journal Ultimate,"4.2
star",Dream Labs LLC,https://play.google.com/store/apps/details?id=dreamcapsule.com.dl.dreamjournalultimate
Secret Diary - My Journal,"4.2
star",Federico Guerri,https://play.google.com/store/apps/details?id=com.federicoguerri.mydiary.my_diary
Day One Journal: Private Diary,"4.7
star","Automattic, Inc",https://play.google.com/store/apps/details?id=com.dayoneapp.dayone
"DailyLife - My Diary, Journal","4.7
star",Daily inc.,https://play.google.com/store/apps/details?id=com.dailylife.communication
Photo Diary: Journal with lock,"4.2
star",Simple diary & Notes app studio,https://play.google.com/store/apps/details?id=simple.diary
My Diary & Journal with Lock,"4.4
star",Ascendik,https://play.google.com/store/apps/details?id=journal.notebook.memoir.write.diary
TimeJot - Event timeline log,"4.8
star",Kizito Nwose,https://play.google.com/store/apps/details?id=com.kizitonwose.lasttime
Gym Log Workout Tracker LEGEND,"4.3
star",Viszen,https://play.google.com/store/apps/details?id=com.gains.gains
Notification History Log,"4.1
star",ZipoApps,https://play.google.com/store/apps/details?id=com.ikvaesolutions.notificationhistorylog
Save Notification History Log,"4.2
star",Rishabh,https://play.google.com/store/apps/details?id=com.rishabhk.notificationhistorylog.savemynoti
Claude by Anthropic,"4.6
star",Anthropic PBC,https://play.google.com/store/apps/details?id=com.anthropic.claude
Construction Daily Log App,"4.1
star",Snappii,https://play.google.com/store/apps/details?id=com.snappii_corp.construction_daily_log_app
GymNotes: Gymbook Strength Log,"4.5
star",Zvavy Studios,https://play.google.com/store/apps/details?id=com.zvavy.gymnotes
Notification History Log Pro,,Tiny Falcon,https://play.google.com/store/apps/details?id=com.tinyfalcon.notificationcenter
Activity Log - Time Tracker,,Cohen Adair,https://play.google.com/store/apps/details?id=com.cohenadair.activitylog
log BAND,"3.8
star",Grünecho e.U.,https://play.google.com/store/apps/details?id=gruenecho.de.logband
Notification History Log,"3.5
star",Argon Dev,https://play.google.com/store/apps/details?id=com.argonremote.notificationhistory
E-LOG by ETM,"4.8
star",Everything That Moves Solutions Inc,https://play.google.com/store/apps/details?id=tm.HoursOfService
Snag List - Site Audit Reports,"3.8
star",Boluga,https://play.google.com/store/apps/details?id=com.boluga.android.snaglist
Habit Rewards - Habit Tracker,,BetterBit,https://play.google.com/store/apps/details?id=me.habitrewards
Lifely: my timeline diary,"3.1
star",Sheep Apps Inc,https://play.google.com/store/apps/details?id=com.sheepapps.lifely
Global Log Management (GLM),,Latschbacher GmbH,https://play.google.com/store/apps/details?id=com.latschbacher.glm
Jibble - Attendance Tracker,"4.7
star",Jibble.io,https://play.google.com/store/apps/details?id=io.jibble.androidclient.jibble
"Site Audit - Punch, Snag Lists","4.6
star",Business Apps - Development Team,https://play.google.com/store/apps/details?id=co.startmobile.siteaudit
DogLog - Track your Pet's Life,"4.5
star",Lynn Marks,https://play.google.com/store/apps/details?id=com.mobikode.dog
Los Hidalgos Farmacias,,Farmacias Los Hidalgos,https://play.google.com/store/apps/details?id=com.flhcustomerapp.mobile
HeadApp - Cognitive Rehab,,HelferApp,https://play.google.com/store/apps/details?id=com.HelferApp.HeadApp
Lystloc-Field Force Management,"3.8
star",Lystloc Inc,https://play.google.com/store/apps/details?id=com.lystloc
Notification Log,"4.2
star",weberdo,https://play.google.com/store/apps/details?id=org.hcilab.projects.nlog
Evidence 111 - Audio Game,"4.2
star",Play By Ears,https://play.google.com/store/apps/details?id=com.PlayByEars.Evidence111
Psycho Hatcher (Auto Clicker),,PERIBSEN LLC,https://play.google.com/store/apps/details?id=com.emanitechs.autoclickertexter
Epidemic Control Toolkit,,IFRC,https://play.google.com/store/apps/details?id=org.ifrc.epidemics.twa
Learn Forensic Psychology,,Total Cyber Tech Pvt Ltd,https://play.google.com/store/apps/details?id=learn.forensic.psychology
An Elmwood Trail - Crime Story,"4.8
star",Techyonic,https://play.google.com/store/apps/details?id=com.techyonic.textbasedrpg
Rescue Made Simple,,Gleea Educational Software GmbH,https://play.google.com/store/apps/details?id=de.gleea.einfachretten
Cerveau & Psycho,,Pour la Science,https://play.google.com/store/apps/details?id=com.forecomm.cerveaupsycho
ICE - In Case of Emergency,"3.4
star","Techxonia, LLC",https://play.google.com/store/apps/details?id=tech.chitwansoft.emergencyinformation
Medical Records,"4.1
star",MedClin,https://play.google.com/store/apps/details?id=com.cliniconline
Diseases Treatments Dictionary,"4.8
star",Smart Training,https://play.google.com/store/apps/details?id=com.medical.diseasesdictionary
EMS Protocol,,FIMA IT GmbH,https://play.google.com/store/apps/details?id=com.fimait.emsp
In Case of Emergency - ICE,"4.0
star","Techxonia, LLC",https://play.google.com/store/apps/details?id=inc.techxonia.icemedicalreportsemergency
iFirstAid,"4.3
star",SURVIVAL,https://play.google.com/store/apps/details?id=com.ifirstaid
Visutate: Augmented Reality,"4.0
star",Visutate,https://play.google.com/store/apps/details?id=com.Visutate.VisutateApp
Software Testing Guide Pro,,We test it! by Radu Ola,https://play.google.com/store/apps/details?id=com.newandromo.dev138646.app3681706
Testing Daily,,SelectorsHub,https://play.google.com/store/apps/details?id=info.testingdaily
Virtual Reality History!,,Abacus Brands Inc.,https://play.google.com/store/apps/details?id=com.abacus.vrhistory
REALITY-Become an Anime Avatar,"3.7
star","REALITY, Inc.",https://play.google.com/store/apps/details?id=net.wrightflyer.le.reality
3DMark — The Gamer's Benchmark,"4.2
star",UL LLC,https://play.google.com/store/apps/details?id=com.futuremark.dmandroid.application
XR Viewer (Augmented Reality),"2.8
star",SevenD GmbH,https://play.google.com/store/apps/details?id=com.ipol.arviewer.app
Reality Check - Power Up Card ,,Bo Kitty,https://play.google.com/store/apps/details?id=com.RealityCheck.PowerUpCards
Eye Test Lite,,fxwill,https://play.google.com/store/apps/details?id=com.fmroid.eyetestlite
VR Compatibility Checker,"4.5
star",pavi2410,https://play.google.com/store/apps/details?id=appinventor.ai_pavitragolchha.VR
RealityScan Mobile,"4.1
star","Epic Games International, S.à.r.l.",https://play.google.com/store/apps/details?id=com.epicgames.realityscan
Augment - 3D Augmented Reality,"3.1
star",StayinFront (Asia Pacific) Limited,https://play.google.com/store/apps/details?id=com.ar.augment
Learn Software Testing,,AI Beaver Inc.,https://play.google.com/store/apps/details?id=com.BeaverApps.learnsoftwaretesting
Peekage | Product Testing App,"4.6
star",Peekage,https://play.google.com/store/apps/details?id=com.peekage.peekage
Virtual Reality World Atlas,"2.9
star",Abacus Brands Inc.,https://play.google.com/store/apps/details?id=com.abacus.vrworldatlas
Virtual Reality Human Body!,"2.6
star",Abacus Brands Inc.,https://play.google.com/store/apps/details?id=com.abacus.vrhumanbody
Learn Software Testing,"4.6
star",CODE WORLD,https://play.google.com/store/apps/details?id=com.codeworld.learnsoftwaretesting
Test'em All: Test & Get Paid,"4.4
star",justDice GmbH,https://play.google.com/store/apps/details?id=thetestemall.app
Realsee VR - 3D Home Scanner,"2.8
star",Beike Realsee Technology (HK) Limited,https://play.google.com/store/apps/details?id=com.realsee.android.oversea
Reality Check Indonesia,,VENU.PL,https://play.google.com/store/apps/details?id=pl.venu.android.realitycheck_id
ScanAR - The Augmented Reality,"2.5
star",iGreet Ltd,https://play.google.com/store/apps/details?id=co.scanar
WebView Test,"4.4
star",SNC Soft,https://play.google.com/store/apps/details?id=com.snc.test.webview2
Fulldive VR - Virtual Reality,"3.7
star",Browser by Fulldive Co.,https://play.google.com/store/apps/details?id=in.fulldive.shell
Cute Pill: Medication Reminder,"4.4
star",Futasaji LLC,https://play.google.com/store/apps/details?id=net.futasaji.medicine
Pill Reminder and Med Tracker,"4.5
star",Sergio Licea,https://play.google.com/store/apps/details?id=com.aidareminder.pillreminder
Vr Games Hub : Virtual Reality,"3.7
star",VR GAMES,https://play.google.com/store/apps/details?id=vr.games.hub
Pillo: Pill Reminder & Tracker,"4.7
star",angry pill alarm,https://play.google.com/store/apps/details?id=xyz.rtrvr.pillo
Guide for Penetration Testing,,SecurityCipher,https://play.google.com/store/apps/details?id=com.securitycipher.penetrationtesting
Smart Optometry - Eye Tests,"4.3
star",Smart Optometry d.o.o.,https://play.google.com/store/apps/details?id=com.smartoptometry.smartoptometry.full
Pill & medication reminder,"4.2
star",Demapps LLC,https://play.google.com/store/apps/details?id=com.whisperarts.mrpillster
Clash of Clans,"4.5
star",Supercell,https://play.google.com/store/apps/details?id=com.supercell.clashofclans
Pokémon GO,"3.9
star","Niantic, Inc.",https://play.google.com/store/apps/details?id=com.nianticlabs.pokemongo
